name_supermarkt,address,lat,long,key_words,codes,postal_code,url2,urls,place,popularity_percent_normal
producteurs,"Saatlenstrasse 261, Zrich",47.411103,8.5630592,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJw-41CHugmkcRE77Jx8vQ-dE,8050,,https://maps.google.com/?cid=15130353996776717843,,
Coop,"Blaucker, Zrich",47.4049395,8.5715085,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ7wt662GgmkcRkyH2lASVMVQ,8051,,https://maps.google.com/?cid=6066794019956334995,,
Lidl,"Ueberlandstrasse 381, Zrich",47.4078098,8.585127199999999,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",ChIJ_Ut8YlmgmkcRJF0zFEzklT8,8051,https://www.lidl.ch/,https://maps.google.com/?cid=4581819211326905636,_cid=4581819211326905636,55.26315789473684
ALDI Zrich,"Ueberlandstrasse 441, Zrich",47.4059845,8.5919026,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJUQ1xGVegmkcRtgKawr27tqk,8051,https://www.aldi-suisse.ch/de/,https://maps.google.com/?cid=12229168261859246774,_cid=12229168261859246774,53.30769230769231
Migros,"Neue Winterthurerstrasse 99, Wallisellen",47.4086459,8.595885599999999,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJYfpdXlGgmkcRXSOSQiWzJAY,8304,https://filialen.migros.ch/de/migros-supermarkt-wallisellen-glattzentrum,https://maps.google.com/?cid=442675636001186653,_cid=442675636001186653,51.01515151515152
Coop Supermarkt Wallisellen Richti-Shopping,"Neue Winterthurerstrasse 82, Wallisellen",47.4094811,8.5962266,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJZQIQK1KgmkcRw-eGTZy1VFw,8304,https://www.coop.ch/de/standorte/coop-supermarkt-wallisellen-richti-shopping/4954_POS,https://maps.google.com/?cid=6653142232453277635,_cid=6653142232453277635,45.024096385542165
Alnatura Bio Super Markt,"Einkaufszentrum Glatt, Neue Winterthurerstrasse 99, Wallisellen",47.4082738,8.5950007,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJD2L_e0WgmkcRzjwSRIDTrtE,8304,https://alnatura.migros.ch/de/filialfinder#alnatura-bio-super-markt-alnatura-bio-super-markt-glattzentrum,https://maps.google.com/?cid=15109246347725913294,_cid=15109246347725913294,49.80303030303031
Coop Supermarkt Zrich Rtihof,"Rtihofstrasse 15, Zrich",47.4137347,8.4796167,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJzxVi73QLkEcRqPs8Nd-0uWU,8049,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-ruetihof/1725_POS,https://maps.google.com/?cid=7330088739286088616,_cid=7330088739286088616,54.05555555555556
Coop,"Therese-Giehse-Strasse 11, Zrich",47.41353429999999,8.5405438,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJo1lin48KkEcRdeSCWxpiUk0,8050,http://www.coop.ch/,https://maps.google.com/?cid=5571623554354701429,_cid=5571623554354701429,38.583333333333336
Discount Markt,"Friesstrasse 34, Zrich",47.4160148,8.546398,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJky9uLJsKkEcRQ4XY0cKiaPw,8050,,https://maps.google.com/?cid=18187966052763731267,,
Coop Supermarkt Zrich Andreasturm,"Andreasstrasse 5, Zrich",47.41290499999999,8.5473555,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJIbLL9VYLkEcRbWHefo1OQxw,8050,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-andreasturm/5609_POS,https://maps.google.com/?cid=2036557826127454573,_cid=2036557826127454573,52.25609756097561
Coop Pronto Shop,"Thurgauerstrasse 36, Zrich",47.4138904,8.5514837,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJuXsw4IIKkEcRBGWM58VaAdQ,8050,https://www.coop-pronto.ch/de/standort/zuerich-main-tower/,https://maps.google.com/?cid=15276591217057228036,_cid=15276591217057228036,22.235294117647054
migrolino-Shop,"Hagenholzstrasse 119, Kreis 11",47.4161031,8.563779,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ7YYG8HCgmkcRDWHS5cFXmMc,8152,https://filialen.migros.ch/de/migrolino-opfikon,https://maps.google.com/?cid=14382341900303753485,_cid=14382341900303753485,61.4
Migros Supermarkt,"Bahnhofstrasse 30, Wallisellen",47.4135911,8.5918598,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJqz16kk-gmkcROqUWxEBuX_w,8304,https://filialen.migros.ch/de/migros-supermarkt-wallisellen,https://maps.google.com/?cid=18185375044792132922,_cid=18185375044792132922,50.34615384615385
Coop Supermarkt Wallisellen Bahnhofplatz,"Bahnhofpl. 2, Wallisellen",47.4130775,8.592942599999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJyU1Gvk-gmkcRWl0AbaYLbV4,8304,https://www.coop.ch/de/standorte/coop-supermarkt-wallisellen-bahnhofplatz/4120_POS,https://maps.google.com/?cid=6804107421447904602,_cid=6804107421447904602,45.13333333333333
Walliseller Markt,"Bahnhofstrasse 4, Wallisellen",47.4153171,8.5889352,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJcz0crEWgmkcRC2LMZCa4c1E,8304,,https://maps.google.com/?cid=5869237214433272331,_cid=5869237214433272331,43.70512820512821
Denner Discount,"Bahnhofstrasse 9, Wallisellen",47.4143811,8.5910411,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJjV__e0WgmkcRNW4NTictIwA,8304,https://www.denner.ch/,https://maps.google.com/?cid=9901271021350453,_cid=9901271021350453,50.34615384615385
migrolino Wallisellen,"Husacherstrasse 2, Wallisellen",47.4081106,8.6019103,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJQW5EzKyhmkcRghtIBA1DW-0,8304,http://www.migrolino.ch/,https://maps.google.com/?cid=17103337733055060866,_cid=17103337733055060866,23.120689655172413
SPAR Supermarkt Weiningen,"Regensdorferstrasse 2, Weiningen",47.419928,8.434778,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJsbQzS_MMkEcRUydSS4c9xwA,8104,https://www.spar.ch/spar-maerkte/#?s=1,https://maps.google.com/?cid=56081171658975059,_cid=56081171658975059,69.85714285714286
SPAR Supermarkt,"Wehntalerstrasse 634, Zrich",47.4230502,8.4994137,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJU6SMMxoLkEcR4tUO0xSBz-A,8046,http://www.spar.ch/,https://maps.google.com/?cid=16199308311115257314,_cid=16199308311115257314,58.895833333333336
Lidl Schweiz,"Wehntalerstrasse 625, Zrich",47.4223919,8.4991596,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",ChIJseGe3eQLkEcR4zpsLTAFO8k,8046,https://www.lidl.ch/,https://maps.google.com/?cid=14500189129728080611,_cid=14500189129728080611,51.02564102564103
Migros Supermarkt,"Jonas-Furrer-Strasse 21, Zrich",47.4200611,8.5085111,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJX0YjkOIKkEcRZDzIE1DlaOU,8046,https://filialen.migros.ch/de/migros-supermarkt-zuerich-affoltern,https://maps.google.com/?cid=16530714564355439716,_cid=16530714564355439716,59.263888888888886
Merdan Market,"Wehntalerstrasse 530, Zrich",47.4188586,8.5080522,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJAY1PruIKkEcRgStjZ2oZmQc,8046,,https://maps.google.com/?cid=547496774494006145,,
Coop Supermarkt Zrich Wehntalerstrasse,"Wehntalerstrasse 549, Zrich",47.4188871,8.5055923,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJRw4SNB0LkEcRExd1P9a5qdo,8046,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-wehntalerstrasse/1410_POS,https://maps.google.com/?cid=15756329101171169043,_cid=15756329101171169043,45.513888888888886
Maxim Food,"Wehntalerstrasse 530, Zrich",47.4186929,8.508191199999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJV2GsruIKkEcR1M1BLOGI8yg,8046,,https://maps.google.com/?cid=2950852681549336020,_cid=2950852681549336020,43.80555555555556
migrolino Zrich Affoltern,"Riedenhaldenstrasse Bahnhof, Zrich",47.420995,8.5079988,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJa1C_eB0LkEcR-4dxh49_tZk,8046,http://www.migrolino.ch/,https://maps.google.com/?cid=11075899113017018363,_cid=11075899113017018363,39.17948717948718
"Corrado IMBIMBO's & Co., Frischmrkte","Wehntalerstrasse 634, Zrich",47.4231156,8.4992746,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJU6SMMxoLkEcRqk4hFdX-C1w,8046,,https://maps.google.com/?cid=6632675067369180842,,
Guarana Porquao M. Mller,"Schwandenholzstrasse 210, Zrich",47.424659,8.522439199999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJR-SQiegKkEcRbNSvuGSQn7w,8046,http://www.guaranin.org/,https://maps.google.com/?cid=13591740962697106540,,
Coop Supermarkt Zrich Schwellistrasse,"Schwellistrasse 69, Zrich",47.4248948,8.5377536,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJReNzlpUKkEcRZGI02kTFB4Q,8052,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-schwellistrasse/1841_POS,https://maps.google.com/?cid=9513789637352776292,_cid=9513789637352776292,50.06410256410256
Fresh Shop Supermarkt-Seebach,"Schaffhauserstrasse 459, Zrich",47.4184971,8.5468235,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJw7fdUpoKkEcR4yq7uEEAXEg,8052,https://m.facebook.com/pages/category/Grocery-Store/Fresh-Shop-Seebach-1569968429723961/?locale2=de_DE,https://maps.google.com/?cid=5214042750860339939,_cid=5214042750860339939,32.294642857142854
Migros Supermarkt,"Schaffhauserstrasse 470, Zrich",47.4195334,8.5483259,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJzcr5wpsKkEcR8OcT8pamnyI,8052,https://filialen.migros.ch/de/migros-supermarkt-zuerich-seebach,https://maps.google.com/?cid=2494895885823240176,_cid=2494895885823240176,62.263888888888886
P.A.S Markt Safari,"Schaffhauserstrasse 500, Zrich",47.4213914,8.5502617,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ5TTLSZkKkEcRZbyP7enQTmw,8052,https://peyamsafari.wixsite.com/pasmarkt,https://maps.google.com/?cid=7804404907411225701,_cid=7804404907411225701,57.46969696969697
claro Seebach,"Bahnhaldenstrasse 2, Zrich",47.419467,8.5469752,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJoaAly5sKkEcR2UU-uMiShiw,8052,https://www.claroweltladen.ch/index.php/seebach,https://maps.google.com/?cid=3208413175330260441,,
Coop Supermarkt Zrich Eleven,"Sophie-Taeuber-Strasse 4, Zrich",47.4131828,8.5406746,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJW_3Lt6mgmkcRZzq9UZyzvMs,8050,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-eleven/2250_POS,https://maps.google.com/?cid=14680806369288600167,_cid=14680806369288600167,48.095238095238095
Coop Pronto Shop,"Schaffhauserstrasse 499, Zrich",47.4214355,8.5497151,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ9VO6QJkKkEcR9pbYaUy0dJQ,8052,https://www.coop-pronto.ch/de/standort/zuerich-seebach/,https://maps.google.com/?cid=10697373255198086902,_cid=10697373255198086902,41.07843137254902
Migros Supermarkt,"Thurgauerstrasse 106, Opfikon",47.4210946,8.5577823,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJDzSxlnWgmkcRkuKcKvoGFB8,8152,https://filialen.migros.ch/de/migros-supermarkt-opfikon-glattpark,https://maps.google.com/?cid=2239422586236494482,_cid=2239422586236494482,56.84722222222222
Coop Supermarkt Opfikon Lindbergh-Allee,"Boulevard Lilienthal 20, Opfikon",47.4236087,8.5612035,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJZfcgyXSgmkcRZmwCz57a9lk,8152,https://www.coop.ch/de/standorte/coop-supermarkt-opfikon-lindbergh-allee/4704_POS,https://maps.google.com/?cid=6482609089259138150,_cid=6482609089259138150,42.41558441558441
Piroo Supermarkt,"Boulevard Lilienthal 17, Opfikon",47.4235497,8.5621957,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJEcQNL4uhmkcRtVFwiOh-ANU,8152,,https://maps.google.com/?cid=15348407067265225141,_cid=15348407067265225141,39.22222222222222
ALDI SUISSE - Zurich,"Schrenmoosstrasse 77, Zrich",47.4194699,8.5567393,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJo_8PBHagmkcRN3TJBmfo0yM,8052,https://www.aldi-suisse.ch/de/,https://maps.google.com/?cid=2581662540606567479,_cid=2581662540606567479,47.84615384615385
Denner Discount,"Thurgauerstrasse 106, Opfikon",47.4211328,8.557648,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJESWoiHWgmkcRhFcST5U2Aaw,8152,https://www.denner.ch/,https://maps.google.com/?cid=12394247664404944772,_cid=12394247664404944772,41.0281690140845
VOI Migros Partner,"Schfligrabenstrasse 45, Wallisellen",47.41974889999999,8.5974419,"['supermarket', 'bakery', 'grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",ChIJdTvgrs-hmkcRQyrXkGkFtVU,8304,https://filialen.migros.ch/de/voi-voi-wallisellen,https://maps.google.com/?cid=6175848414968228419,_cid=6175848414968228419,46.24358974358975
Volg Rieden,"Riedenerstrasse 81, Wallisellen",47.4185241,8.598109899999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJdToxekmgmkcRhZGz5Nd1QG8,8304,https://www.landizueriunterland.ch/volg-filialen/wallisellen,https://maps.google.com/?cid=8016536906834874757,_cid=8016536906834874757,52.21052631578947
Lidl,"Neue Winterthurerstrasse 2, Wallisellen",47.41237719999999,8.613654499999999,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",ChIJK6o9b7ChmkcRPkyS4i6sGk0,8304,https://www.lidl.ch/,https://maps.google.com/?cid=5555942407684639806,_cid=5555942407684639806,50.94047619047619
Migros Supermarkt,"Im Zentrum 1, Regensdorf",47.4310112,8.4691587,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJP9wCHl4LkEcRpeSkgXMSVfE,8105,https://filialen.migros.ch/de/migros-supermarkt-regensdorf-zentrum,https://maps.google.com/?cid=17389825823466644645,_cid=17389825823466644645,46.56944444444444
Coop Supermarkt Zrich Mhlackerstrasse,"Mhlackerstrasse 199, Zrich",47.4255113,8.4969846,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJRw4SNB0LkEcRWPYV38w7oL8,8046,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-muehlackerstrasse/4557_POS,https://maps.google.com/?cid=13808102208620066392,_cid=13808102208620066392,47.81944444444444
Coop Supermarkt Glattbrugg Bahnhof,"Europa-Strasse 4, Opfikon",47.4306251,8.5600504,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJlyRH3gmgmkcRi9bA_jZWBDw,8152,https://www.coop.ch/de/standorte/coop-supermarkt-glattbrugg-bahnhof/4888_POS,https://maps.google.com/?cid=4324676336384792203,_cid=4324676336384792203,44.52873563218391
Coop Supermarkt Opfikon,"Talackerstrasse 68, Opfikon",47.4284888,8.563879499999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJMbmY4gWgmkcRIb56rtzCKPk,8152,https://www.coop.ch/de/standorte/coop-supermarkt-opfikon/1604_POS,https://maps.google.com/?cid=17953814167588355617,_cid=17953814167588355617,37.44871794871795
Albatros Lebensmittel,"Im Dreispitz 31, Regensdorf",47.4374242,8.4642784,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJq3F1d5ALkEcRK72DsClcSEc,8105,,https://maps.google.com/?cid=5136456709140888875,,
Coop Supermarkt Regensdorf Zentrum,"Im Zentrum 1, Regensdorf",47.4313556,8.4691487,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJP9wCHl4LkEcR5Blke61jVqE,8105,https://www.coop.ch/de/standorte/coop-supermarkt-regensdorf-zentrum/1506_POS,https://maps.google.com/?cid=11625589084854163940,_cid=11625589084854163940,54.47222222222222
Coop Supermarkt Regensdorf Rgi Mrt,"Feldstrasse 2, Regensdorf",47.4374853,8.474880299999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJP9wCHl4LkEcRHBAPVWFcWXI,8105,https://www.coop.ch/de/standorte/coop-supermarkt-regensdorf-raegi-maert/2572_POS,https://maps.google.com/?cid=8239718566359666716,_cid=8239718566359666716,57.30769230769231
migrolino Regensdorf,"Feldstrasse 10, Regensdorf",47.437952,8.473673,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJM2-B9xQLkEcRWtjxtvzfU1c,8105,http://www.migrolino.ch/,https://maps.google.com/?cid=6292619380860770394,,
Migros Supermarkt,"Wallisellerstrasse 8, Opfikon",47.4342441,8.567730599999999,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJj1H28AWgmkcR65uWQ3Qlpaw,8152,https://filialen.migros.ch/de/migros-supermarkt-glattbrugg,https://maps.google.com/?cid=12440390726961241067,_cid=12440390726961241067,45.0
Coop Supermarkt Glattbrugg,"Schaffhauserstrasse 124, Opfikon",47.43435179999999,8.5669838,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJMbmY4gWgmkcRpormKuSjyTs,8152,https://www.coop.ch/de/standorte/coop-supermarkt-glattbrugg/1411_POS,https://maps.google.com/?cid=4308154718924212902,_cid=4308154718924212902,48.19230769230769
migrolino Glattbrugg,"Schaffhauserstrasse 101, Opfikon",47.4330108,8.5646376,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJO8KFp6AKkEcRXP_OpqCokWs,8152,http://www.migrolino.ch/,https://maps.google.com/?cid=7751161841628151644,_cid=7751161841628151644,21.660714285714285
Denner Discount,"Schaffhauserstrasse 141, Opfikon",47.436237,8.568358,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJp2-TMgSgmkcRVls7Y61sO88,8152,https://www.denner.ch/,https://maps.google.com/?cid=14932648481426987862,_cid=14932648481426987862,49.84615384615385
Denner Discount,"Areal Sternen, Zrcherstrasse 110, Birmensdorf",47.359685,8.454051,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJF0thjUUJkEcRI7K0JlSg1K8,8903,https://www.denner.ch/,,,
Migros Take Away,"Giesshbelstrasse 65, Zrich",47.3582147,8.5173974,"['meal_takeaway', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJQ_-nj-0JkEcRsAWWiWpZMNA,8045,https://filialen.migros.ch/de/take-away-zuerich-brunaupark,,,
Migros Restaurant,"Giesshbelstrasse 65, Zrich",47.357909,8.5192228,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",ChIJbcvO8u0JkEcREEkj4lRXHZs,8045,https://filialen.migros.ch/de/migros-restaurant-zuerich-brunaupark,,,
SportXX,"Brunaupark, Giesshbelstrasse 65, Zrich",47.358242,8.518068999999999,"['bicycle_store', 'point_of_interest', 'clothing_store', 'store', 'establishment']",ChIJWzO81-8JkEcRUA52RV3RXHg,8045,https://www.sportxx.ch/de/cp/store/0150453/sportxx-zuerich-brunaupark?utm_source=GoogleMaps&utm_medium=organic&utm_campaign=Z%C3%BCrich,,,
Denner Discount,"Giesshbelstrasse 65, Zrich",47.358222,8.517876,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJj0lFi-0JkEcRYhg5KXUZkBE,8045,https://www.denner.ch/,,,
Denner Express,"Forchstrasse 261, Zrich",47.35840169999999,8.5717004,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ5XXFnjGnmkcRDBvusWEK2nQ,8032,https://www.denner.ch/,,,
VOI,"Loorenstrasse 35, Zrich",47.35985669999999,8.593812,"['supermarket', 'bakery', 'grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",ChIJ57vsnNOmmkcRJbXCUQ9vYSg,8053,https://filialen.migros.ch/de/voi-voi-zuerich-witikon,,,
Denner Discount,"Witikonerstrasse 299, Einkaufszentrum Witikon, Zrich",47.3584599,8.5862955,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJL6QEBCqnmkcRwHLBd3phqYw,8053,https://www.denner.ch/,,,
migrolino Zrich Birmensdorferstrasse,"Birmensdorferstrasse 517, Zrich",47.36741079999999,8.494410199999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJIScCroEJkEcRbsFzBtV4S_0,8055,http://www.migrolino.ch/,,,
Denner Discount,"Birmensdorferstrasse 406, Zrich",47.369243,8.5030427,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ1-qbi4cJkEcRC9R39anhyg4,8055,https://www.denner.ch/,,,
Migros Take Away,"Birmensdorferstrasse 140, Zrich",47.3700513,8.520220199999999,"['meal_takeaway', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJfSSTTR4KkEcR2tfL1h1o0rw,8003,https://filialen.migros.ch/de/take-away-zuerich-schmiede-wiedikon,,,
Migros Bank,"Stockerstrasse 41, Zrich",47.367501,8.534496800000001,"['bank', 'finance', 'point_of_interest', 'establishment']",ChIJez3vAQIKkEcR2yCwYdhHFTw,8002,https://www.migrosbank.ch/de/standorte.html/migros-bank-niederlassung-zuerich-stockerstrasse,,,
Migros Fitnesspark Stockerhof,"Dreiknigstrasse 31A, Zrich",47.3663794,8.535049200000001,"['spa', 'restaurant', 'food', 'health', 'point_of_interest', 'establishment']",ChIJ-bbyT_8JkEcR2Db624_zfjk,8002,https://www.fitnesspark.ch/stockerhof/,,,
Migros Take Away,"Kreuzpl. 20, Zrich",47.3646895,8.553918699999999,"['meal_takeaway', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJyzwPOVOnmkcRZzVfO0PRE5I,8008,https://filialen.migros.ch/de/take-away-zuerich-kreuzplatz,,,
Migros Florissimo,"Kreuzpl. 20, Zrich",47.3647559,8.5538227,"['florist', 'point_of_interest', 'store', 'establishment']",ChIJh-lTWSunmkcRoavAYlOpPtk,8008,https://filialen.migros.ch/de/florissimo-zuerich-kreuzplatz,,,
Migros Restaurant,"Falkenstrasse 19 - 21, Zrich",47.3654649,8.5479404,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",ChIJe6LeMFOnmkcR2cOwloDyUaA,8008,https://filialen.migros.ch/de/migros-restaurant-zuerich-stadelhofen,,,
Denner Discount,"Bockhornstrasse 1, Zrich",47.3759232,8.4840027,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJsfgqtNALkEcR9QRP5wFXWfw,8047,https://www.denner.ch/,,,
Migros Restaurant,"Birmensdorferstrasse 320, Zrich",47.3700013,8.5085447,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",ChIJ5TpvcCcKkEcRteLYxEwLus8,8055,https://filialen.migros.ch/de/migros-restaurant-zuerich-wiedikon-m-maert,,,
Denner Discount,"Birmensdorferstrasse 320, Zrich",47.3700752,8.5087124,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJfRXhcycKkEcRLB85VF63gpI,8055,https://www.denner.ch/,,,
Migros Take Away,"Wengistrasse 7, Zrich",47.3749042,8.5231324,"['meal_takeaway', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJfSSTTR4KkEcReDZ-kLXar9A,8004,https://filialen.migros.ch/de/take-away-zuerich-wengihof,,,
Denner Express,"Wengistrasse 7, Zrich",47.37488219999999,8.5234249,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ_cf9chkKkEcRLEb_m-Msmqw,8004,https://www.denner.ch/,,,
Billett-Service Migros,"Lwenstrasse 35, Zrich",47.3752656,8.536159999999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJwdBe3AUKkEcRCwqNrjXlXBM,8001,,,,
Migros Take Away,"Lwenstrasse 31-35, Zrich",47.37538319999999,8.5360797,"['meal_takeaway', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJicVfxQUKkEcRECe44SXXvac,8001,https://filialen.migros.ch/de/take-away-zuerich-city,,,
melectronics,"Lwenstrasse 31-35, Zrich",47.37538319999999,8.5360797,"['movie_rental', 'electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",ChIJebvE0AUKkEcRKLZdm13vdag,8001,https://www.melectronics.ch/de/cp/store/0150461/melectronics-zuerich-city?utm_source=GoogleMaps&utm_medium=organic&utm_campaign=Z%C3%BCrich,,,
SUN STORE Migros City Zrich,"Lwenstrasse 31/35, Zrich",47.3754389,8.5360627,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']",ChIJicVfxQUKkEcRLuwsEeDJy0s,8001,https://www.sunstore.ch/fr?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness&utm_term=sunstore-zuerich-migros-city,,,
Migros Bank,"Seidengasse 12, Zrich",47.37503599999999,8.537648299999999,"['bank', 'finance', 'point_of_interest', 'establishment']",ChIJ72sra1GgmkcRrf7kZ4KW75U,8001,https://www.migrosbank.ch/de/standorte.html/migros-bank-niederlassung-zuerich,,,
Parkgarage Migros City Lwenstrasse,"Migros Supermarkt, Lwenstrasse 35, Zrich",47.3751737,8.5362066,"['parking', 'point_of_interest', 'establishment']",ChIJuz1DgSgLkEcRB3wqUyz6bZw,8001,https://www.migros-city.ch/de/services.html,,,
